report_id,company_inn,sign,item_index,code,name,chapter
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,5,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,6,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,7,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,8,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,9,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,10,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,11,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,12,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,13,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,14,licenses,"У компании есть действующие лицензии - компания имеет право осуществлять определенные виды деятельности, требующие специального разрешения. Это может свидетельствовать о компетентности и надежности компании.",license
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,15,proceeds,"У компании есть выручка за предыдущий год в размере 139893.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,16,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,17,profit,"У компании есть прибыль за предыдущий год в размере 80031.0 тыс. руб., что указывает на эффективное управление затратами и положительные финансовые результаты.",finance
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,18,currentAssets,"У компании имеются оборотные активы в размере 1582.0 тыс. руб., что обеспечивает достаточную ликвидность для покрытия краткосрочных обязательств и ведения текущей деятельности.",finance
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,19,uncurrentAssets,"У компании есть внеоборотные активы на сумму 1104203.0 тыс. руб., что, вероятно, может говорить о стабильном положении и долгосрочных перспективах развития.",finance
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,20,webSite,"У компании есть сайт, что может свидетельствовать о том, что компания заинтересована в прозрачности своего бизнеса и стремится предоставить информацию о себе клиентам и партнерам. Сайт компании может содержать полезную информацию о ее деятельности, продуктах или услугах, контактах и т.д. Вы можете подробнее изучить информацию об услугах компании по указанной ссылке.",site
cac3a7f0-24aa-5e00-baa7-3e391420b2f2,7826131151,positive,21,governmentContract,"Есть выигранные госконтракты. Изучите информацию о количестве и сумме тендеров и контрактов, чтобы получить более полное представление о контрагенте и его деятельности.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,2,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,3,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,4,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,5,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,6,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,7,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,8,аrbitrationDefendant,"Не найдены арбитражные дела, в которых выступает в качестве ответчика, что может свидетельствовать о том, что компания, вероятно, соблюдает свои обязательства и эффективно решает возникающие споры.",arbitr
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,9,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,10,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,11,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,12,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,13,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
bf753ecf-e209-570c-931c-80a9fafd7e3b,9714021411,positive,14,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,negative,0,arbitrationDefendant,"Есть арбитражные дела, в которых выступает в качестве ответчика, что может указывать на наличие споров с контрагентами или государственными органами. Это может быть признаком нестабильности в деятельности компании и потенциальных финансовых рисков.",arbitr
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,2,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,3,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,4,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,5,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,6,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,7,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,8,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,9,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,10,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,11,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,12,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,13,proceeds,"У компании есть выручка за предыдущий год в размере 8214.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
cc7f6d32-2807-51de-93d3-f602c3ee1490,6321305439,positive,14,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,negative,0,executionProceedings,"Есть действующие исполнительные производства, в которых выступает в качестве ответчика, это может означать, что компания имеет неисполненные обязательства перед кредиторами или государственными органами. Такая информация негативно сказывается на репутации и кредитоспособности лица или организации, поскольку свидетельствует о возможных финансовых трудностях или нежелании выполнять свои обязательства.",execproc
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,negative,1,massOkved,"Компания имеет большое количество кодов ОКВЭД, что  может быть связано с попыткой компании охватить как можно больше направлений бизнеса, это может отрицательно сказаться на ее эффективности и надежности.",okved
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,negative,2,arbitrationDefendant,"Есть арбитражные дела, в которых выступает в качестве ответчика, что может указывать на наличие споров с контрагентами или государственными органами. Это может быть признаком нестабильности в деятельности компании и потенциальных финансовых рисков.",arbitr
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,1,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,2,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,3,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,4,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,5,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,6,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,7,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,8,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,9,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,10,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,11,proceeds,"У компании есть выручка за предыдущий год в размере 376814.0 тыс. руб., что свидетельствует о наличии стабильного дохода и успешной деятельности.",finance
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,12,profit,"У компании есть прибыль за предыдущий год в размере 5323.0 тыс. руб., что указывает на эффективное управление затратами и положительные финансовые результаты.",finance
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,13,currentAssets,"У компании имеются оборотные активы в размере 139053.0 тыс. руб., что обеспечивает достаточную ликвидность для покрытия краткосрочных обязательств и ведения текущей деятельности.",finance
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,14,uncurrentAssets,"У компании есть внеоборотные активы на сумму 996.0 тыс. руб., что, вероятно, может говорить о стабильном положении и долгосрочных перспективах развития.",finance
b500a13c-df88-59e0-9311-3c5160d8958a,2364004929,positive,15,governmentContract,"Есть выигранные госконтракты. Изучите информацию о количестве и сумме тендеров и контрактов, чтобы получить более полное представление о контрагенте и его деятельности.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,negative,0,arbitrationDefendant,"Есть арбитражные дела, в которых выступает в качестве ответчика, что может указывать на наличие споров с контрагентами или государственными органами. Это может быть признаком нестабильности в деятельности компании и потенциальных финансовых рисков.",arbitr
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,2,executionProceedings,"Нет действующих исполнительных производств, в которых выступает в качестве ответчика, это может указывать на то, что компания своевременно исполняет свои обязательства и не имеет серьезных финансовых проблем.",execproc
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,3,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,4,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,5,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,6,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,7,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,8,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,9,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,10,invalidAddress,"Не найден в реестре организаций с фиктивным адресом, это подтверждает, что компания зарегистрирована по реальному адресу, где фактически осуществляет свою деятельность.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,11,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,12,invalidRegistrationData,"Не найден в реестре организаций с недостоверными регистрационными данными, что говорит о благонадежности компании, информация о компании соответствует действительности.",reestrs
827da3fc-22a5-5e86-98eb-b0453ccbe192,343703064945,positive,13,massOkved,"У компании небольшое количество кодов ОКВЭД, что может указывать на то, что компания сосредоточена на определенных видах деятельности и, вероятно, обладает опытом и специализацией в этих областях.",okved
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,negative,0,executionProceedings,"Есть действующие исполнительные производства, в которых выступает в качестве ответчика, это может означать, что компания имеет неисполненные обязательства перед кредиторами или государственными органами. Такая информация негативно сказывается на репутации и кредитоспособности лица или организации, поскольку свидетельствует о возможных финансовых трудностях или нежелании выполнять свои обязательства.",execproc
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,negative,1,massOkved,"Компания имеет большое количество кодов ОКВЭД, что  может быть связано с попыткой компании охватить как можно больше направлений бизнеса, это может отрицательно сказаться на ее эффективности и надежности.",okved
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,negative,2,invalidAddress,"Находится в реестре организаций с фиктивным адресом, что может свидетельствовать о мошеннических действиях. Не рекомендуется сотрудничать с компаниями, использующими фиктивный адрес.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,negative,3,arbitrationDefendant,"Есть арбитражные дела, в которых выступает в качестве ответчика, что может указывать на наличие споров с контрагентами или государственными органами. Это может быть признаком нестабильности в деятельности компании и потенциальных финансовых рисков.",arbitr
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,negative,4,invalidRegistrationData,"Находится в реестре организаций с недостоверными регистрационными данными, что может быть признаком недобросовестности или попыткой скрыть реальную информацию об организации.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,negative,5,fnsBlocking,"Есть блокировки банковских счетов по постановлениям налоговой на текущую дату, это может означать связь компании с налоговыми нарушениями, задолженностями или другими проблемами. Уточните причины блокировки и оцените риски сотрудничества с такой компанией.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,0,liquidationStatus,"Не найден в реестре организаций проходящих процедуру банкротства, что может свидетельствовать об отсутствии у компании текущих процедур банкротства, что является положительным знаком при оценке ее финансовой устойчивости.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,1,massAuthpersons,"Не найден в реестре организаций с массовым директором или учредителем, вероятно, компания не используется в сомнительных схемах, что повышает доверие к ее деятельности.",manager
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,2,massAddress,"Не найден в реестре организаций с массовым адресом, что может свидетельствовать о достоверности и актуальности данных об адресе юридического лица.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,3,dishonestProvider,"Не найден в реестре организаций недобросовестных поставщиков, что может свидетельствовать об отсутствии у компании негативных историй участия в государственных закупках.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,4,disqualifiedAuthpersons,"Руководитель организации не найден в реестре дисквалифицированных лиц, руководитель компании, вероятно, не имеет ограничений на занятие руководящих должностей и не был дисквалифицирован за нарушения законодательства.",manager
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,5,taxArrears,"Не найден в реестре организаций должников ФНС, что может свидетельствовать об отсутствии задолженности перед налоговыми органами, что является положительным фактором при оценке надежности контрагента.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,6,taxReporting,"Не найден в реестре организаций не сдающих отчётность, компания соблюдает свои обязательства по предоставлению отчетности и, вероятно, ведет бизнес прозрачно.",reestrs
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,7,invalidAuthpersonsData,"Не найден в реестре организаций с номинальным руководителем или с меткой о недостоверных данных руководителя, руководитель компании, вероятно, является реальным лицом, управляющим компанией, и информация о нем достоверна.",manager
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,8,profit,"У компании есть прибыль за предыдущий год в размере 14079.0 тыс. руб., что указывает на эффективное управление затратами и положительные финансовые результаты.",finance
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,9,currentAssets,"У компании имеются оборотные активы в размере 1815043.0 тыс. руб., что обеспечивает достаточную ликвидность для покрытия краткосрочных обязательств и ведения текущей деятельности.",finance
6a00b3bc-42ff-510d-bab8-f77a9b71799b,2311304742,positive,10,uncurrentAssets,"У компании есть внеоборотные активы на сумму 84930.0 тыс. руб., что, вероятно, может говорить о стабильном положении и долгосрочных перспективах развития.",finance
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,positive,0,fnsBlocking,"Нет блокировок банковских счетов по постановлениям налоговой на текущую дату, что может говорить об отсутствии у компании проблем с налоговыми органами, которые привели бы к блокировке счетов.",reestrs
12650e74-350e-5d90-8aeb-bd8af9da7eb4,540325003268,positive,1,relatedCompanies,"У компании есть связанные компании, это позволяет проанализировать не только текущую деятельность контрагента, но и историю связанных с ним организаций. Изучите информацию о связанных компаниях, их деятельности и истории, чтобы получить более полное представление о контрагенте и его надежности.",relatedComp
